																	
	Chinese loanword in set 18g:	*N-s-r̥eŋ (OC)	>	tshjeng (MC)	清	qīng  ‘clear’	>	HM *ntshji̯əŋ									
																	
	Discussion																
	Note the close similarity in the reflexes of rime 18 (*-in) and 20 (*-en).  The final Hmongic *-n disappeared in most languages: it survives only in West Hmongic (as in Zongdi (4) and Fuyuan (5) above), and in Pa-Hng as nasalization on the vowel.																
																	
	Notes																
	2. The Mienic word for ‘monkey’ (*ʔbiŋA 1.4/18) shares the same tone and rime with this word, but begins with a different initial, suggesting the possibility of an ancient disyllabic source.  Compare Proto Tai *liŋ ‘monkey’ (Li 1977).																
	2 & 3. These may be the same word, if the monkey was referred to as ‘the red one’.  How the connection between ‘monkey’ and ‘red’ may relate to the connection suggested above between the Hmongic and Mienic words for ‘monkey’ is unclear.																
	7. There are also Hmongic forms that match this word in meaning, rime, and tone but have an *mbl- initial:  Gaopo /mplɛ2/, Zongdi /mplæin2/, and Fengxiang /mplen2/ (Wang 1994).																
	16. Yanghao (1) and Jiwei (2) from Office of Miao-Yao Research Lexicon 1987.																
	18. ‘Female’ probably did not originally have a nasal coda: expected nasal codas in Gaopo (7) above, as well as in Qingyan and Qibainon Bunu (West Hmongic) do not appear, and the tone category 8 suggests a final -p or -t.  But based on the overall correspondence, it is placed here for the time being. In White Hmong, ‘mother’.																
	21. Sunjiang Biao Min (Wang and Mao 22) has been substituted for Dongshan Biao Min (10).  This word for ‘tooth’ could also fall under rime 18f and be reconstructed *hmji̯ənX.																
	22. Compare the almost identical Chinese 田 ‘field; to hunt’ (OC *lˤiŋ > MC den > Man. tián) and Tibeto-Burman *liŋ ‘field’.  Both Haudricourt and Strecker (1991) and Sagart (1999:183–184) entertain the possibility that this was a loan from Hmong-Mien to Chinese.																
	23. The Hmongic word for ‘monkey’ (*ʔlinA 2.40/18) shares the same tone and rime with this word, but begins with a different initial, suggesting the possibility of an ancient disyllabic source.																
	24. Downer (1973) gives Cantonese /khan/ ‘gizzard’ as the source of Mien /kien1/, although this is not obviously the same word.																
	25. Both ‘to sniff at’ and ‘to taste/try’ (Hmong-Mien *hmeiH, 1.8/12) mean to smell or taste intentionally.  Different words exist for ‘to smell’ and ‘to taste’ unintentionally.  Compare Tibeto-Burman *s-nam ‘to smell’ (‘directive, causative, intensive’ s- prefix; see Matisoff 2003:99 ff.).																
	26. These forms for ‘to cover’, as well as Mienic *komB (5.1/21), appear to be borrowings from Tai-Kadai (see entries in section 2.2).  The Mienic reflexes in both tone 3 and tone 6 suggest an initial voicing alternation as well as a tone alternation, but the tones may simply be “loan-tones” (see chapter 3), chosen to reflect the tone of the donor language(s) as closely as possible.																
	29. This may be from a variant of Chinese 清 ‘clear’, given its close resemblance to pre-nasalized *ntshji̯əŋ in this set (3.20/18); see chapter 4.																
	30. This may be from Chinese 李 ‘plum’ (MC liX > Man. lǐ).																
	31. Green Mong has been substituted for White Hmong (3).																
	32. In White Hmong, ‘brilliant’.																
																	
	19																
	19a. H *æn																
		1	2	3	4	5	6	7	H							Initial	H
	1. bamboo pipes	ki2	--	qen2	hæin2	ʁwjaŋA	--	--	*æn							05/06/03	*ɢænA
	2. person	nɛ2	ne2	nɛŋ2	--	naA	nai2	--	*æn							2.9	*nænA
	3. crossbow	n̥hen3	--	hn̥ɛŋ3	nein3b	n̥aB	--	n̥~e3	*æn							2.8	*hnænB
	4. horse	ma4	--	nɛŋ4	mein4	maB	me4	m~ɪ4	*æn							1.24	*mjænB
	5. lazy	ŋi4	ɲe4	ŋkɛŋ4	ȵʨein4	ŋkaŋB	--	ŋɛ4	*æn							5.36	*ŋglænB
																	
	19b. HM *æn (42, 175, 247)																
		1	2	3	4	5	6	7	H	HM	M	8	9	10	11	Initial	HM/M
	6. footprint/track	m̥ha3	--	nen3	mein3a	m̥aB	--	--	*æn	*æn	*æn	m̥wan3	ŋwaːn3’	m̥jɛn3	--	1.23	*hmjænX
	7. tiger										*æn	ʥan2	gjaːn2	jɛn2	kjɛn2	5.36.1	*ŋgljænA
	8. person/Mien										*æn	mwan2	mun2	min2	min2	1.24	*mjænA
	9. spirit/ghost										*æn	m̥wan3	ŋwaːn3	m̥jɛn3	mjɛn3	1.23	*hmjænB
																	
	19c. HM *an (99, 118)																
		1	2	3	4	5	6	7	H	HM	M	8	9	10	11	Initial	HM/M
	10. cogongrass	qɛ1	--	ɴqɛŋ1	ŋkæin1a	--	ŋkan1	ŋɛ1	*æn	*an	*an	gaːn1	gaːn1	gwan1	gɔn1	05/06/04	*NKan
	11. clf-people	lɛ2	le1	lɛŋ2	læ2	--	laŋ1	l~æ2	*æn	*an	*an	laːn2	laːn2	--	na1	2.42	*lan
	12. back (of body)										*an	tan4	tan4	--	--	2.3	*danB
	13. to snore										*an	gaŋ2	daːn2	--	--	5.21	*ŋgjanA
	14. to disperse										*an	daːn5	daːn5’	dzan5	--	3.5	*dzhanC
	15. pullet/hen										*an	kaːn5	kjaːn5	--	--	5.31	*klanC
																	
	Chinese loanwords in set 19c:	*[tʰ]ˤa[n]-s (OC)	>	thanH (MC)	炭	tàn  ‘charcoal’	>	HM *thanH									
				kjɨn (MC)	筋	jīn  ‘sinew’	>	M *kʷjanA									
																	
	Notes																
	2 & 8. Wang and Mao link these Hmongic forms in n- that mean only ‘person’ to the Mienic forms in m- that mean both ‘person’ and serve as autonyms for the different Mienic groups. This Mienic word *mjænA (1.24/19), which probably comes from Chinese 民 ‘people’ (OC *mi[ŋ] > MC *mjin > Man. mín), is entered separately here.  Pa-Hng /mjɛ2/ patterns with Mienic, as it does in a number of other instances (see ‘chaff/husk’ and ‘thunder’).																
	3. This is undoubtedly the same word as Mienic *hnəkD ‘crossbow’ (2.8/7). Compare Mon-Khmer *snaʔ (Shorto #97), Chinese 弩 (OC *[n]ˤaʔ > MC nuX > Man. nǔ), and Proto Tai *hnaa B1.																
	4. Although Hmongic ‘horse’ is ultimately related to Chinese 馬 (OC *mˤraʔ > MC mæX > Man. mǎ), these forms suggest a more direct connection to some Tibeto-Burman language (TB *mraŋ). Furthermore, the rime matches item 6 in this set, ‘footprint/track’, which is also a Tibeto-Burman borrowing.  Mienic words for ‘horse’ are all borrowings from Chinese.																
	5. Compare Chinese 懶 ‘lazy’ (OC *[r]ˤanʔ > MC lanX > Man. lǎn).																
	6. Probably from a derivative of Tibeto-Burman *s-naŋ ‘to follow’.																
	7. Compare Mon-Khmer *klaʔ ‘tiger’ (Shorto #197).																
	8. See also Mien dialects Jiangdi (Wang and Mao 15) /mjen2/ and Xiangnan (Wang and Mao 16) /mjəŋ2/.  Pa-Hng /mjɛ2/ patterns with Mienic here as it does in a number of other instances (see ‘chaff/husk’ and ‘thunder’).  The probable source of the Mienic autonym, which takes the variant forms ‘Mien’, ‘Mun’, and ‘Min’, is Chinese 民 ‘people’ (OC *mi[ŋ] > MC mjin > Man. mín).  Wang and Mao link these Mienic forms in m- that mean both ‘person’ and ‘group’ to the Hmongic *nænA ‘person’ (2.9/19) since the rimes and tones correspond.  The Hmongic word for ‘person’ is entered separately here for the time being.																
	8 & 9. The sporadic -w- is secondary: -j- dropped, then -w- developed between a labial and /a/. 																
	11. Compare Chinese 郎 ‘young man’ (Man. láng); in Min a homophonous word means ‘person’.																
	12. This word is reconstructed with an -a- on the basis of the long vowel in Jiangdi Mien /taːn4/ (Wang and Mao 15).																
	13. Compare Chinese 鼾 ‘to snore’ (MC xan > Man. hān), which matches in rime, but not in onset.																
																	
	20																
	20a. H *en (24)																
		1	2	3	4	5	6	7	H							Initial	H
	1. forehead	ȵ̥haŋ1	ɕɛ1	--	ȵi1b	--	--	nɪ̃1	*en							4.8	*hɲenA
	2. cooked/ripe	ɕhaŋ3	ɕɛ3	ʂia3	sæin3b	senB	θeŋ3	sɪ̃3	*en							2.28	*sjenB
	3. shallow	ȵi4	--	--	ȵi4	--	--	ȵɦɪ4	*en							4.9	*ɲenB
																	
	Chinese loanword in set 20a:	nyemX (MC)	姌	rǎn ‘slender’	>	H *ɲenB ‘thin’											
																	
	20b. HM *em (59)																
		1	2	3	4	5	6	7	H	HM	M	8	9	10	11	Initial	HM/M
	4. to steal	ȵaŋ6	ȵɛ6	ȵia6	ȵi6	ȵenC	ȵiŋ6	ȵɪ̃6	*en	*em	*em	nim6	neːm6	--	ȵɛm6	4.9	*ɲemH
	5. petal										*em	ɬim5	leːm5	--	ɬiŋ5	2.41	*hlemC
																	
	20c. M *i̯em (40)																
		1	2	3	4	5	6	7	H	HM	M	8	9	10	11	Initial	M
	6. mountain (range)										*i̯em	kem2	kiːm2	kleŋ2	--	5.33	*gli̯emA
	7. to scold/curse										*i̯em	heːm5	--	--	--	7.14	*hi̯emC
																	
	Chinese loanword in set 20d:	*N-kˤem ‘to doubt’ (OC)	>	hem (MC)	嫌	xián ‘to dislike’	>	M *ɣi̯emA ‘to dislike’									
																	
	20d. HM *eŋ (44)																
		1	2	3	4	5	6	7	H	HM	M	8	9	10	11	Initial	HM/M
	8. first day of month	--	--	sia1	sæin1b	senA	--	--	*en	*eŋ	*eŋ	--	--	--	hɛŋ1	2.13	*seŋ
	9. to lift	--	--	--	--	--	--	ʨõ1	*en	*eŋ	*eŋ	ʨɛŋ1	ȶeːŋ1	kjɛ1	kaŋ1	5.16	*kjeŋ 
	10. to choke	--	--	--	--	--	ɳtʃei5	ni5	*en	*eŋ	*eŋ	ʥɛːŋ5	--	ʥɛ5	jaŋ5	3.19	*ntsjeŋH
	11. pair										*eŋ	--	geːŋ6	lɛ6	dzaŋ6	2.57	*reŋC
																	
	Chinese loanword in set 20e:	ngængH (MC)	硬	yìng ‘hard/solid’	>	M *ŋjeŋC											
																	
	20e. HM *æm (79)																
		1	2	3	4	5	6	7	H	HM	M	8	9	10	11	Initial	HM
	12. to weep	ȵaŋ1	ȵɛ3	ȵia3	ȵi3a	ʔȵenB	ȵiŋ3	--	*en	*æm	*æm	ȵem3	ŋjim3	ȵan3	ȵɛm3	4.7	*ʔɲæmX
																	
	Discussion																
	Note the close similarity in the reflexes of rime 18 (*in) and 20 (*-en).  Notable is the absence of Hmong-Mien *en in this rime set, which has been reconstructed for rime 25 instead (Hmong-Mien *en > H *ɛŋ, M *ei).  It may be that Hmong-Mien *en was inherently unstable.																
																	
	Most of the words in this rime set have palatal onsets; this may eventually make it possible to combine it with another rime set.  The distribution remains unclear, however.																
																	
	Wang and Mao rime sets 23 and 24 also belong here.  Wang and Mao rime 23 consists of one word: Hmong-Mien *kʷjan ‘catty’ from Chinese 斤 (MC kjɨn > Man. jīn ).  Hmong-Mien *an goes to Hmongic *en in this word rather than to the expected Hmongic *æn (rime 19 above).  Wang and Mao rime 24, in addition to ‘forehead’, ‘cooked’, and ‘thin’ above, includes Chinese ‘thousand’ and ‘money’, which can be reconstructed for Hmong-Mien with *i̯en:																
																	
	tshen (MC)	千	qiān	‘thousand’	>	HM *tshi̯en											
	dzjen (MC)	錢	qián	‘money’	>	HM *dzi̯en											
																	
	Notes																
	3. ‘Shallow’ could as easily have been reconstructed *ɲinB and placed in rime 18a above.  It does not fit into either set precisely. Wenjie Pa-Hng (Wang and Mao 12) has been substituted for Baiyun Pa-Hng (7).																
	5. Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8).																
	6. Sunjiang Biao Min (Wang and Mao 22) has been substituted for Dongshan Biao Min (10). 																
	7. Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8). This may belong with Hmongic *qeC (5-6.1/10) ‘to scold/curse’, as represented in Wang and Mao 1995 (p. 327).																
	10. Jiangdi Mien (Wang and Mao 15) has been substituted for Luoxiang Mien (8).																
																	
	21																
	21a. H *əŋ																
		1	2	3	4	5	6	7	H							Initial	H
	1. to be at/live	ȵaŋ1	ȵi1	ȵɔ1	ȵɔ1a	ʔȵoŋA	ȵɐŋ1	ȵõ1	*əŋ							4.7	*ʔɲəŋA
	2. breast/chest	--	--	ɳʈɔ 1	ɳʈoŋ1a	--	--	--	*əŋ							2.49	*ntrəŋA
	3. animal fat/oil	ȶaŋ2	--	ʈɔ2	ʂoŋ2	ʐoŋA	--	--	*əŋ							5.48	*grəŋA
	4. boat/ship	ȵaŋ2	ŋɑŋ2	ŋkɔ2	ŋkoŋ2	ŋkoŋA	ɳtʃoŋ2	ŋɯ2	*əŋ							5.21	*ŋgjəŋA
	5. to sink	taŋ2	--	tɔ6	toŋ6	toŋA	--	t~æ4	*əŋ							2.3	*dəŋA
	6. to low/bellow	--	--	ɴqɔ3	ŋkoŋ3a	ɴʔqoŋB	--	--	*əŋ							5-6.4	*ɴqəŋB
	7. to return	ȶaŋ3	--	ʈɔ3	ʈoŋ3a	tʂoŋB	--	--	*əŋ							2.46	*trəŋB
	8. to roll down	ȴ̥aŋ3	cɑŋ3	dɔ3	--	qloŋB	--	--	*əŋ							6.31	*qləŋB
	9. to bury	ȴaŋ4	ȴɑŋ4	lɔ4	ɭoŋ4	loŋB	--	l~æ4	*əŋ							2.42.1	*ljəŋB
	10. Allium	--	--	dɔ4	l̥oŋ4	ʁloŋB	--	--	*əŋ							6.33	*ɢləŋB
	11. shuttle	ŋaŋ4	nɑŋ4	ɴqɔ4	ŋkoŋ4	ɴqoŋB	ŋwaŋ4	--	*əŋ							5-6.6	*ɴɢəŋB
	12. to swallow	ŋaŋ4	ŋu4	--	--	ɴqoŋB	--	--	*əŋ							05/06/06	*ɴɢəŋB
	13. to wait	taŋ4	tɑŋ4	tɔ4	toŋ4	ðoŋB	--	te4	*əŋ							2.3	*dəŋB
	14. to let go	ɕaŋ5	ʨɑŋ5	tʂɔ5	--	--	--	ʨõ5	*əŋ							3.16	*tsjəŋC
	15. to wipe	ɕhaŋ5	ɕɑŋ5	ʂɔ5	soŋ5b	soŋC	--	--	*əŋ							2.28	*sjəŋC
	16. to be	--	--	jɔ6	ʑoŋ6	ʑoŋC	--	ȵɯ6	*əŋ							4.12	*jəŋC
	17. interior	ȵaŋ6	ɳɑŋ6	ɳʈɔ6	--	--	--	--	*əŋ							2.51	*ndrəŋC
																	
	Chinese loanword in set 21a:	*[k]ʰˤoŋʔ (OC)	>	khuwngX (MC)	孔	kǒng  ‘hole’	>	H *qhəŋB									
																	
	21b. M *əm (229)																
		1	2	3	4	5	6	7	H	HM	M	8	9	10	11	Initial	M
	18. to be at/live										*əm	jem1	jam1	jan1	--	4.1	*ʔjəmA
	19. bracelet										*əm	ʨem2	sam2	--	--	5.18	*gjəmA
																	
	Chinese loanword in set 21b:	*[r][ə]m (OC)	>	lim (MC)	淋	lín ‘to pour’	>	M *rəmA ‘to water’									
																	
	21c. HM *ən (157, 176, 194)																
		1	2	3	4	5	6	7	H	HM	M	8	9	10	11	Initial	HM/M
	20. to shoot	paŋ3	pɑŋ3	pɔ3	poŋ3a	poŋB	poŋ3	pɔ̃3	*əŋ	*ən	*ən	pwan3	fan3	--	bun3	1.1	*pənX
	21. fine (flour)	moŋ4	mɑŋ4	mɔ4	--	--	--	m~æ4	*əŋ	*ən	*ən	mwən6	--	mun6	mun6	1.9	*mənX/H
	22. oneself										*ən	kan2	kan2	kan4	--	05/06/03	*gənA
																	
	Chinese loanword in set 21c:	ʔwanX (MC)	碗	wǎn ‘bowl’	>	M *ʔwənB											
																	
	21d. HM *əŋ (140)																
		1	2	3	4	5	6	7	H	HM	M	8	9	10	11	Initial	HM
	23. night	m̥haŋ5	m̥hɑŋ5	hm̥ɔ5	mɔ5b	m̥oŋC	--	mæ̃4	*əŋ	*əŋ	*əŋ	m̥aŋ3	--	m̥ɔŋ5	mɔŋ5	1.8	*hməŋH
																	
	Chinese loanwords in set 21d:	*(mə.)rəʔ (OC)	>	liX (MC)	里	lǐ  ‘village’	>	HM *rəŋX									
		*N-[dz]eŋ-s (OC)	>	dzjengH (MC)	淨	jìng  ‘clean’	>	M *ndzəŋC									
																	
	21e. HM *əum (193)																
		1	2	3	4	5	6	7	H	HM	M	8	9	10	11	Initial	HM/M
	24. to hear	n̥haŋ3	n̥hɑŋ3	hn̥ɔ3	nɔ3b	n̥uB	n̥ɐŋ3	n̥~ɔ3	*əŋ	*əum	*om	nom3	num3	n̥ən3	--	2.8	*hnəumX
	25. to swell	aŋ5	ɑŋ5	ɔ5	oŋ5a	oŋC	oŋ5	ʔõ5	*əŋ	*əum	*om	om5’	ɔm5	ən5	--	7.1	*ʔəumH
	26. to cover										*om	kom3	kɔm3	--	--	5.1	*komB
																	
	21f. HM *əun (214)																
		1	2	3	4	5	6	7	H	HM	M	8	9	10	11	Initial	HM
	27. tender	ɣaŋ5	ʐɑŋ5	--	--	--	ɳtʃoŋ5	--	*əŋ	*əun	*un	gun5’	--	lun5	in5	2.55	*ʔrəunH
	28. to be fat	ȶaŋ6	ʈɑŋ6	ʈɔ6	ʂoŋ6	ʐoŋC	ʃoŋ6	ʨõ6	*əŋ	*əun	*un	kun6	kun6	klin6	tin6	5.48	*grəunH
																	
	21g. HM *əuŋ (218)																
		1	2	3	4	5	6	7	H	HM	M	8	9	10	11	Initial	M
	29. deaf									*əuŋ	*uŋ	--	duŋ1	dwə1	dɔŋ1	2.4	*ʔduŋA
	30. to bark									*əuŋ	*uŋ	ʨuŋ5’	ȶuŋ5	ȡwə5	--	4.1	*cuŋC
																	
	Chinese loanwords in set 21g:	*mˤoŋʔ (OC)	>	muwngX (MC)	蠓	měng  ‘midge’	>	HM *məuŋX ‘fly (n.)’									
				kjang (MC)	薑	jiāng  ‘ginger’	>	M *khjuŋA									
				pjangH (MC)	放	fàng  ‘to let go’	>	M *puŋC									
																	
	21h. HM *əaŋ (101) All other words in Wang and Mao rime set 101 are attested in Mienic only, and can be placed in rime 24.  ‘Rope’ has Hmongic cognates meaning ‘sash/cord/belt’, and the expanded set also belongs in rime 24 rather than here.																
		1	2	3	4	5	6	7	H	HM	M	8	9	10	11	Initial	HM
	31. cooked rice	--	--	hn̥ɔ5	ɳɔ5b	--	--	--	*əŋ	*əaŋ	*aŋ	naːŋ5	naŋ5’	n̥aŋ5	nɔŋ5	2.53	*hnrəaŋH
																	
	Discussion																
	Set 21b, made up of Mienic words entirely, is included here because it is assumed that Hmongic ‘to be at/live’ with a palatal nasal initial in this set 21a is related to Mienic ‘be at/live’ with a palatal glide initial.  Sets 21c and 21d contain words with labial initials that developed a rounded glide in Mienic before -əN (see also rime 28 ). 																
																	
	There is only one loanword to exemplify each of two more rimes belonging to set 21:																
																	
	21i. HM *əan (194):  HM *phəan ‘clf-quilts’ from Chinese 片 ‘half; partial; one-sided’ (MC phenH > Man. piàn).																
	21j. HM *u̯en (194):  HM *chu̯en ‘to thread’ from Chinese 穿 ‘to bore through’ (MC tsyhwen > Man. chuān).																
																	
	Notes																
	1. Mienic *ʔjəmA (4.10/21) ‘to be at/live’ is probably related to this word.																
	3 & 28. Although only attested in Hmongic, ‘animal fat/oil’ clearly involves the same root as ‘to be fat’ under rime 21f.  It appears that the widespread ‘to be fat’ derived from the now more restricted ‘animal fat/oil’ via C-tone derivation (see chapter 4).																
	4. Compare Central Malayo-Polynesian *waŋka[ŋ] ‘canoe’ (ACD).																
	9. This may be from Chinese 斂 ‘to dress a corpse’ (Man. liàn), although the tones do not correspond.																
	11. Mienic forms for ‘shuttle’ are probably related to this set (Luoxiang Mien /gou4/, Liangzi Mun /dlou4/, Lanjin Mun /glɔu4/).  But there is no final nasal in Mienic, and this rime correspondence is not attested elsewhere; the initials are also problematic.																
	18. Hmongic *ʔɲəŋA (4.7/21) ‘to be at/live’ probably fits with the Mienic *ʔjəmA, but the absence of a nasal initial in Mienic is hard to explain (Wang and Mao explain it as function word reduction).																
	19. Also Changping Mien /kjəm2/ (Wang and Mao 1995). Compare Lungchou (Tai-Kadai) /kiim2/.																
	20. Compare Malayo-Polynesian *panaq ‘to shoot’ and Mon-Khmer *paɲʔ ‘to shoot’ (Shorto #905).  In White Hmong, ‘to throw’.																
	20 & 21. The labial initial gave rise to a medial -w- in Mienic. The -w- persists in Luoxiang (8), and rounded the vowel in Biao Min and Zao Min (10 & 11).																
	22. This is technically Hmong-Mien, since this word also appears in Ho Ne (Hmongic): /kan4/.  This form is irregular, however, and looks like a loanword from some Mienic language.																
	23. Chinese 晚 ‘evening’ (Man. wǎn) > Mien /muən1/ seems to be different. More likely connections are to Tibeto-Burman *s-muːŋ ‘dark’ or Mon-Khmer *m[h][ɯə]h  ‘evening, night’ (Shorto #264) or *maŋ ‘night, evening’ (Shorto #638).																
	26. This word for ‘to cover’, as well as Mienic *hi̯əmB/C ‘to cover (with tile)’ (7.14/18), appear to be recent borrowings from Tai-Kadai.  Li (1977) reconstructs a number of similar words with this general meaning: *xrumB1 ‘to cover, veil; *ɣum ‘to cover, protect’; *hom ‘to cover up’.  See also the Mienic forms under ‘to cover’ with initial g- in L-Thongkum’s reconstruction: Mien /gom3/, Mun /gəm3/, etc. (1993:204).																
	31. Possibly from Chinese 饟 ‘bring food to workers in the field’ > ‘food brought to workers in the field’ (OC *n̥aŋ(ʔ)-s > MC syangH > Man. xiǎng).																
																	
	22																
	22a. H *ɛŋ																
		1	2	3	4	5	6	7	H							Initial	H
	1. black	l̥ɛ1	qwe1	du1	l̥oŋ1a	qlaŋA	klaŋ1	--	*ɛŋ							6.46	*qrɛŋA
	2. clay pot/earthen jar	--	--	hu1	ɦoŋ1b	haŋA	--	--	*ɛŋ							7.14	*hɛŋA
	3. clf-bowls/houses	lɛ1	le1	lu1	noŋ1a	ʔlaŋA	xoŋ1	lɔ̃1	*ɛŋ 							2.4	*ʔlɛŋA
	4. to feed	pɛ1	--	pu1	--	--	--	--	*ɛŋ							1.1	*pɛŋA
	5. star	qɛ1	qe1	qu1	hoŋ1a	qaŋA	ka1	kɔ̃1	*ɛŋ							05/06/01	*qɛŋA
	6. sun/day	n̥hɛ1	n̥he1	hn̥u1	noŋ1b	n̥aA	n̥ɔ1’	n̥̥ẽ1	*ɛŋ							2.8	*hnɛŋA
	7. tree of heaven	--	--	ju2	ʑoŋ2	ʑaŋA	--	--	*ɛŋ							4.12	*jɛŋA
	8. 1sg (I/me)	--	--	ku3	koŋ3a	kaŋB	--	--	*ɛŋ							5.1	*kɛŋB
	9. artemisia	xhi3	--	--	ʐoŋ3b	saŋB	--	--	*ɛŋ							2.56	*hrɛŋB
	10. husked rice/millet	shɛ3	se3	tshu3	soŋ3b	tshaŋB	--	--	*ɛŋ							3.2	*tshɛŋB
	11. short	lɛ3	le3	lu3	loŋ3a	ʔlaŋB	laŋ3	lɔ̃3	*ɛŋ							2.4	*ʔlɛŋB 
	12. 1sg (I/me)	vi4	we4	--	--	--	va4	vɔ̃4	*ɛŋ							1.12	*wɛŋB
	13. clf-horses	tɛ4	--	tu4	toŋ4	ðaŋB	--	--	*ɛŋ							2.3	*dɛŋB
	14. midday meal	--	--	ʂu5	soŋ5b	saŋC	--	--	*ɛŋ							2.28	*sjɛŋC
	15. to ask	nɛ6	ne6	nu6	noŋ6	naC	nɔ6	nɪ̃6	*ɛŋ							2.9	*nɛŋC
																	
	Chinese loanwords in set 22a:	ljang (MC)	量	liáng  ‘to weigh/measure’	>	H *ljɛŋA ‘to measure (rice)’											
		ʔjang (MC)	秧	yāng  ‘seedling’	>	H *ʔjɛŋA											
		yangH (MC)	養	yàng  ‘to keep, support’	>	H *jɛŋC ‘to raise (chickens)’											
																	
	22b. HM *ɛm (174)																
		1	2	3	4	5	6	7	H	 HM	 M	8	9	10	11	Initial	HM/M
	16. body louse	tɛ3	te3	tu3	toŋ3a	taŋB	taŋ3	n~ɔ3	*ɛŋ 	*ɛm	*əm	tam3	tam3	dan3	dam3	2.1	*tɛmX
	17. to ladle										*əm	dam3	--	--	da3	2.4	*ʔdəmB
																	
	Chinese loanwords in set 22b:	*(pə.)r[ə]mʔ (OC)	>	limX (MC)	廩	lǐn  ‘barn/granary’	>	HM *rɛmX									
				nemH (MC)	念	Cant. /nɐm3/ ‘to think of’	>	M *hnəmB~*hləmB									
																	
	22c. HM *u̯ɛn (100)																
		1	2	3	4	5	6	7	H	 HM	 M	8	9	10	11	Initial	HM
	18. son/boy	tɛ1	te1	tu1	toŋ1a	taŋA	--	tɔ̃1	*ɛŋ	*u̯ɛn	*u̯ɛn	--	tɔːn1	twan1	dan1	2.1	*tu̯ɛn
	19. wet	--	nte1	ntu1	ntoŋ1a	nʔtaŋA	ntaŋ1	tɔ̃4	*ɛŋ	*u̯ɛn	*u̯ɛn	--	dɔːn1	--	--	2.4	*ntu̯ɛn
																	
	Chinese loanword in set 22c:	ljen (MC)	聯	Cant. /lyːn2/ ‘to sew’	>	M *lju̯ɛnA											
																	
	22d. HM *ɛŋ (102, 104)																
		1	2	3	4	5	6	7	H	 HM	 M	8	9	10	11	Initial	HM/M
	20. sky/heaven	vɛ2	--	--	--	--	--	vɔ̃2	*ɛŋ	*ɛŋ	*əŋ	--	--	--	vaŋ2	1.12	*wɛŋ
	21. to snap	tɛ5	te5	tu5	toŋ5a	taŋC	taŋ5	tɔ̃5	*ɛŋ	*ɛŋ	*əŋ	--	--	taŋ5	daŋ5	2.1	*tɛŋH
	22. to put on/wear (jewelry)										*əŋ	taŋ2	taŋ2	--	--	2.3	*dəŋA
	23. to resemble										*əŋ	n̥aŋ2	naŋ3’	--	--	2.8	*hnəŋB
	24. short										*əŋ	naŋ3	niŋ3	naŋ3	naŋ3	2.7	*ʔnəŋB
																	
	Chinese loanwords in set 22d:	*s-təŋ-s (OC)	>	tsingH (MC)	甑	zèng  ‘rice steamer’	>	HM *tsjɛŋH									
				tongH (MC)	凳	dèng  ‘stool/bench’	>	M *təŋC									
																	
	22e. HM *u̯ɛŋ (252)																
		1	2	3	4	5	6	7	H	 HM	 M	8	9	10	11	Initial	HM/M
	25. full	pɛ3	pe3	pu3	poŋ3a	paŋB	paŋ3	pɔ̃3	*ɛŋ	*u̯ɛŋ	*u̯ɛŋ	pwəŋ3	pɔŋ3	pɔŋ3	baŋ3	1.1	*pu̯ɛŋX
	26. cold (day)										*u̯ɛŋ	ʨwəŋ3	sɔŋ3	ȶɔŋ3	kuŋ3	5.16	*kju̯ɛŋB
	27. quilt										*u̯ɛŋ	ɕwəŋ5	tθɔŋ5’	sɔŋ5	suŋ5	2.13	*su̯ɛŋC
																	
	Chinese loanwords in set 22e:	tsyowngH (MC)	種	zhòng  ‘to grow’	>	HM *n-tju̯ɛŋH											
		phjowngX (MC)	奉	fèng  ‘to present with both hands’	>	M *phu̯ɛŋB ‘to carry in 2 hands’											
		bjuwX (MC)	婦	fù  ‘woman/wife’	>	M *mbu̯ɛŋB ‘daughter-in-law/bride’											
																	
	22f. HM *ɛɔm (100, 173, 245)																
		1	2	3	4	5	6	7	H	 HM	 M	8	9	10	11	Initial	HM/M
	28. hot (water)	khi1	ce1	ku1	koŋ1a	kaŋA	khjaŋ1	kɔ̃1	*ɛŋ	*ɛɔm	*ɛɔm	kɔm1	kjɔːm1	klœn1	tsam1	5.32	*k(h)lɛɔm
	29. clf-bowls/houses										*ɛɔm	nɔm1	nɔ1	nɔ1	na1	2.7	*ʔnɛɔmA
